테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
FACT_TARGET_PROJECT,사업/프로젝트 목표 팩트,1목표,FACT,ANNUAL_CUM_GOAL_CNT,연사업누계목표(건),"NUMBER(18,4)",Y,,,연사업누계목표(건) (#154),
FACT_TARGET_PROJECT,사업/프로젝트 목표 팩트,1목표,FACT,SUPP_CUM_GOAL_CNT,추경누계목표(건),"NUMBER(18,4)",Y,,,추경누계목표(건) (#155),
FACT_TARGET_PROJECT,사업/프로젝트 목표 팩트,1목표,FACT,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_TARGET_PROJECT,사업/프로젝트 목표 팩트,1목표,FACT,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_TARGET_PROJECT,사업/프로젝트 목표 팩트,1목표,FACT,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_TARGET_PROJECT,사업/프로젝트 목표 팩트,1목표,FACT,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_PERF_DK,광고성과 불변키,VARCHAR,N,DK,,광고성과 행 식별자(grain) — 코어 WIDE_AD_PERFORMANCE 조인키,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_SOURCE_TYPE,광고 원천유형,VARCHAR,Y,,,광고 원천유형 — 본 뷰는 방송 2종(**VIDEO·REBROADCAST**)만 담는다. 🔴두 원천은 보고 항목이 다르다: 전용 컬럼이 서로 배타적이며 NULL 은 결측이 아니라 개념 부재다. 디지털은 본 뷰에 없다 — 전 유형 집계는 코어 `WIDE_AD_PERFORMANCE`.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PERF_DATE_SK,광고 실적일 YYYYMMDD,"NUMBER(8,0)",N,,,광고 실적일 YYYYMMDD,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_COST,광고비(원),"NUMBER(18,2)",Y,,,[코어] 광고비(원) — VIDEO=실집행·REBRDC=편성비용,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,INBOUND_CALL,인입콜수  채움이 **VIDEO 안에서 부분**다,"NUMBER(38,0)",Y,,,[코어] 인입콜수 🔴[O51-F 실측] 채움이 **VIDEO 안에서 부분**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 🔴채널·시간대별 인입콜 비교 시 미보고 행이 0 이 아니라 NULL 이므로 평균이 왜곡될 수 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,TIME_BAND,시간대,VARCHAR,Y,,,시간대,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,CM_POSITION,CM위치 (VIDEO 전용),VARCHAR,Y,,,CM위치 (VIDEO 전용),
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,RT_TYPE,RT(재방송)유형 (REBRDC 전용),VARCHAR,Y,,,RT(재방송)유형 (REBRDC 전용),
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_START_TIME,광고시작시간 (VIDEO 전용),VARCHAR,Y,,,광고시작시간 (VIDEO 전용),
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_END_TIME,광고종료시간 (VIDEO 전용)  채움이 **VIDEO 안에서 부분**다,VARCHAR,Y,,,광고종료시간 (VIDEO 전용) 🔴[O51-F 실측] 채움이 **VIDEO 안에서 부분**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. ⚠️시작시간은 더 많이 채워져 있어 **시작·종료를 함께 요구하면 표본이 줄어든다**. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,BROADCAST_DATE,송출일,DATE,Y,,,송출일 — 실적일(PERF_DATE_SK)과 다를 수 있음,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PROGRAM_NM,프로그램/편성명,VARCHAR,Y,,,프로그램/편성명,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,CHANNEL_COMPANY,채널사,VARCHAR,Y,,,채널사,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,CHANNEL_COMPANY_TYPE,채널사유형 (VIDEO 전용),VARCHAR,Y,,,채널사유형 (VIDEO 전용),
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,SPOT_TYPE,SPOT유형 (VIDEO 전용)  채움이 **VIDEO 안에서 부분**다,VARCHAR,Y,,,SPOT유형 (VIDEO 전용) 🔴[O51-F 실측] 채움이 **VIDEO 안에서 부분**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,DURATION_SEC,광고 초수 (VIDEO 전용),"NUMBER(9,0)",Y,,,광고 초수 (VIDEO 전용),
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,DAY_DIV,요일구분 평일/주말 (VIDEO 전용),VARCHAR,Y,,,요일구분 평일/주말 (VIDEO 전용),
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PRG_START_TIME,프로그램 시작시간 (VIDEO 전용),VARCHAR,Y,,,프로그램 시작시간 (VIDEO 전용),
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,CTV_DIV,CTV구분 (VIDEO 전용)  채움이 **VIDEO 안에서도 소수**다,VARCHAR,Y,,,CTV구분 (VIDEO 전용) 🔴[O51-F 실측] 채움이 **VIDEO 안에서도 소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,BRDC_DIV,방송구분 (REBRDC 전용)  채움이 **REBROADCAST 안에서도 일부**다,VARCHAR,Y,,,방송구분 (REBRDC 전용) 🔴[O51-F 실측] 채움이 **REBROADCAST 안에서도 일부**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_CNT,광고횟수,"NUMBER(38,0)",Y,,,광고횟수,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,CONV_CALL_CNT,전환콜 (VIDEO 전용),"NUMBER(18,4)",Y,,,전환콜 (VIDEO 전용) — 인입콜과 별개 🔴🔴[O51-F 실측] **전건 NULL — 원천 자체가 비어 있다**(`BRONZE_AGENCY.VIDEO_AD_CMPGN_DTLS.CONV_CALL_CNT`). 결측이 아니라 **대행사가 항목을 보고하지 않는다**: 0 이나 '해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 🔴🔴종전 문서가 *「VIDEO 는 개발실적 대신 전환콜을 보고한다」* 고 적었으나 **그 컬럼도 원천에서 전건 비어 있다** — 즉 VIDEO 구간은 개발도 전환콜도 측정할 수 없다(AD-5 보강). REBROADCAST 원천에는 컬럼 자체가 없다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,DVLP_MEMBER_CNT,개발회원수 (REBRDC 전용),"NUMBER(18,4)",Y,,,개발회원수 (REBRDC 전용) — ⚠️GA 전환이 아님(O16 분리) ⚠️**REBROADCAST 전용** — 다른 원천 행은 개념 자체가 없어 NULL 이며 결측이 아니다. ⚠️GA 전환이 아니다(O16 분리) — 재방송 개발실적이다.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,DVLP_CNT,개발건수 (REBRDC 전용),"NUMBER(18,4)",Y,,,개발건수 (REBRDC 전용) — ⚠️GA 전환이 아님(O16 분리) ⚠️**REBROADCAST 전용** — 다른 원천 행은 개념 자체가 없어 NULL 이며 결측이 아니다. ⚠️GA 전환이 아니다(O16 분리) — 재방송 개발실적이다.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_VIEW_RT_SRC,광고시청률(대행사 산정),"NUMBER(18,6)",Y,,,"광고시청률(대행사 산정) — 비가산 N, 재합산 금지. ⚠️**VIDEO 전용** — 다른 원천 행은 개념 자체가 없어 NULL 이며 결측이 아니다.",
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,CPC_SRC,CPC(대행사 산정),"NUMBER(18,6)",Y,,,"CPC(대행사 산정) — 비가산 N, 재합산 금지. ⚠️**VIDEO 전용** — 다른 원천 행은 개념 자체가 없어 NULL 이며 결측이 아니다.",
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PERF_FULL_DATE,실적일 일자,DATE,Y,,,DIM_DATE.FULL_DATE — 실적일 일자,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PERF_YEAR,실적일 년,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 실적일 년,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PERF_MONTH,실적일 월,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 실적일 월,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PERF_QUARTER,실적일 분기,"NUMBER(1,0)",Y,,,DIM_DATE.QUARTER — 실적일 분기,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,PERF_IS_HOLIDAY,실적일 휴일여부  **휴일축이 미주입이다,BOOLEAN,Y,,,"DIM_DATE.IS_HOLIDAY — 실적일 휴일여부 🔴🔴[O51-F 실측] **휴일축이 미주입이다 — 전건 `FALSE`.** `DIM_DATE.IS_HOLIDAY` 에 TRUE 가 하나도 없다. NULL 이 아니라 FALSE 라서 **집계가 성공한 것처럼 보이고**, 「휴일 대비 평일 성과」 질의가 **전건 평일**로 응답된다. ⇒ 이 컬럼으로 휴일 분석을 하지 말 것(기지 **HOL-1** — 공휴일 원천이 전 스키마에 없어 외부 입고 대기). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,CAMPAIGN_NAME,캠페인명  **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 🟢대안 = 마케팅캠페인 축(`MKTG_CAMPAIGN_SK`)은 살아 있다(O45) — 광고↔개발 결합은 그 grain 에서 한다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_MEDIA_NAME,매체명  **이 뷰에서 전건 NULL**,VARCHAR,Y,,,"DIM_AD_CREATIVE.MEDIA_NAME — 매체명 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_BROADCAST,방송광고 위성 팩트 평탄화,AD_PERF_DK (방송광고 평탄화 1:1),WIDE,AD_CREATIVE,소재  **이 뷰에서 전건 NULL**,VARCHAR,Y,,,"DIM_AD_CREATIVE.CREATIVE — 소재 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,AD_PERF_DK,광고성과 불변키,VARCHAR,N,DK,,grain 1/2 · 광고성과 행 식별자 — 코어 WIDE_AD_PERFORMANCE 조인키(1:N),
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,CASE_SEQ,grain 2/2 · 사례 순번 1~3,"NUMBER(2,0)",N,,,grain 2/2 · 사례 순번 1~3 (원천 CASE1~CASE3 언피벗축),
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,AD_SOURCE_TYPE,광고 원천유형,VARCHAR,Y,,,"광고 원천유형 — 본 뷰는 REBROADCAST 만 🔴[O51-F 실측] **단일값 REBROADCAST 뿐이다** — 본 뷰는 재방송 사례 전용이라 VIDEO 사례가 없다. GROUP BY 대상이 아니며, **이 뷰로 VIDEO 대비 재방송을 비교하면 재방송만 보고 결론을 낸다.** 원천유형 비교는 코어 `WIDE_AD_PERFORMANCE` 에서 한다. 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,PERF_DATE_SK,광고 실적일 YYYYMMDD,"NUMBER(8,0)",N,,,광고 실적일 YYYYMMDD,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,BIZ_DIV,사례 사업구분,VARCHAR,Y,,,사례 사업구분,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,FAMILY_TYPE,사례 가족유형,VARCHAR,Y,,,사례 가족유형,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,APPEAL_POINT,사례 어필포인트,VARCHAR,Y,,,사례 어필포인트,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,CASE_DIV,사례구분,VARCHAR,Y,,,사례구분,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,RT_TYPE,RT(재방송)유형,VARCHAR,Y,,,RT(재방송)유형 — 위성 FAD_B 에서 동반,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,PROGRAM_NM,프로그램/편성명,VARCHAR,Y,,,프로그램/편성명 — 위성 FAD_B 에서 동반,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,CHANNEL_COMPANY,채널사,VARCHAR,Y,,,채널사 — 위성 FAD_B 에서 동반,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,BROADCAST_DATE,송출일,DATE,Y,,,송출일 — 위성 FAD_B 에서 동반,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,PERF_FULL_DATE,실적일 일자,DATE,Y,,,DIM_DATE.FULL_DATE — 실적일 일자,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,PERF_YEAR,실적일 년,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 실적일 년,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,PERF_MONTH,실적일 월,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 실적일 월,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,PERF_QUARTER,실적일 분기,"NUMBER(1,0)",Y,,,DIM_DATE.QUARTER — 실적일 분기,
WIDE_AD_BROADCAST_CASE,재방송 사례 위성 팩트 평탄화,AD_PERF_DK × CASE_SEQ (재방송사례 평탄화),WIDE,CAMPAIGN_NAME,캠페인명  **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,AD_PERF_DK,광고성과 불변키,VARCHAR,N,DK,,행 식별자(GRAIN·PK) MD5(AD_SOURCE_TYPE|ROW_HASH|DUP_SEQ). 위성 3종 조인키. 발급지점=SILVER.AGENCY_AD_ROW_* (DEC-11),
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,PERF_DATE_SK,"실적일 (분석축, FK→DIM_DATE)","NUMBER(8,0)",N,,,"실적일 (분석축, FK→DIM_DATE)",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,CAMPAIGN_SK,"캠페인 (분석축, FK→DIM_CAMPAIGN)","NUMBER(38,0)",N,,,"캠페인 (분석축, FK→DIM_CAMPAIGN). ⚠️현재 0 스캐폴드 — Q10 이름매칭 대기",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,MKTG_CAMPAIGN_SK,마케팅캠페인 대리키 (FK→DIM_MARKETING_CAMPAIGN),"NUMBER(38,0)",Y,,,[O45] 마케팅캠페인 대리키 (FK→DIM_MARKETING_CAMPAIGN). 광고↔CRM 결합축. 🔴미도달 행은 0(미매핑) 버킷이며 이 버킷을 「미집행」으로 읽지 말 것 — 도달률 실측은 이슈원장 §O45. 🔴개발캠페인(CAMPAIGN_SK) grain 결합 금지 — 광고비가 대규모로 팬아웃한다(배수 실측 = 이슈원장 §O45).,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,AD_CREATIVE_SK,"광고소재/매체 (분석축, FK→DIM_AD_CREATIVE)","NUMBER(38,0)",N,,,"광고소재/매체 (분석축, FK→DIM_AD_CREATIVE). ⚠️현재 0 스캐폴드 — 부분키 매칭 설계 대기",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,DEVICE_SK,"디바이스 (분석축, FK→DIM_DEVICE)","NUMBER(38,0)",N,,,"디바이스 (분석축, FK→DIM_DEVICE). DEC-10 실배선: 실기기 해시SK / 방송=(해당없음) / 미매핑=0",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,AD_COST,광고비(원),"NUMBER(18,2)",Y,,,광고비(원) (#6). 원천별 컬럼 상이 — COST_TYPE 은 SILVER 보유,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,IMPRESSIONS,노출수,"NUMBER(38,0)",Y,,,노출수 (#23). DIGITAL 전용(방송 원천 부재),
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,CLICKS,"클릭수(행동 횟수, ≠회원명)","NUMBER(38,0)",Y,,,"클릭수(행동 횟수, ≠회원명) (#24). DIGITAL 전용. CTR 분자 공#9",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,INBOUND_CALL,인입콜,"NUMBER(38,0)",Y,,,"인입콜 (#25). REBRDC(TEXT→TRY_TO_NUMBER)·VIDEO 보유, DGT 부재",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,AGENCY_CONV_MEMBERS,대행사 전환수(명),"NUMBER(38,0)",Y,,,대행사 전환수(명) — **DIGITAL 전용**. ⚠️O16 교정(2026-07-28): 종전에 REBRDC 개발회원수가 혼입돼 있었다 — 재방송 개발실적은 FACT_AD_BROADCAST.DVLP_MEMBER_CNT 로 이관했다. 혼입 규모 = 이슈원장 §O16.,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,AGENCY_CONV_CNT,대행사 전환수(건/VU),"NUMBER(18,4)",Y,,,대행사 전환수(건/VU) — **DIGITAL 전용**. ⚠️O16 교정(2026-07-28): 종전에 REBRDC 개발건수가 혼입돼 있었고 그 비중이 과반이었다 → FACT_AD_BROADCAST.DVLP_CNT 로 이관. 혼입 규모 = 이슈원장 §O16. ⚠️합계가 소수로 나오므로 건수가 아니다 — 어의 현업확인 잔여(O5).,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,DAY_OF_WEEK,"요일 (degen, AD_DATE 파생)",VARCHAR,Y,,,"요일 (degen, AD_DATE 파생)",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,WEEK_OF_YEAR,"주차 (degen, AD_DATE 파생)","NUMBER(2,0)",Y,,,"주차 (degen, AD_DATE 파생)",
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,AD_SOURCE_TYPE,광고 원천유형,VARCHAR,Y,,,광고유형 DIGITAL/VIDEO/REBROADCAST (degen). 출처 명시축(DEC-8·§3-A-4) — DW_SOURCE_SYSTEM(시스템 출처)과 2단 추적. DEVICE_TYPE=(해당없음) 행의 방송 여부 판별 수단,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,PAGE_TYPE,페이지유형,VARCHAR,Y,,,페이지유형 ← DGT.PAGE_TYPE_NM ⚠️[WIDE_AD_COMBINED] 디지털 원천 전용 컬럼이다 — 방송행(AD_SOURCE_TYPE 이 디지털이 아닌 행)은 **NULL 이며 그것은 결측이 아니라 원천 부재**다(위성 완전분할). 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,AD_GROUP_NM,광고그룹명,VARCHAR,Y,,,광고그룹명 ← DGT.AD_GRP_NM ⚠️[WIDE_AD_COMBINED] 디지털 원천 전용 컬럼이다 — 방송행(AD_SOURCE_TYPE 이 디지털이 아닌 행)은 **NULL 이며 그것은 결측이 아니라 원천 부재**다(위성 완전분할). 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,광고 팩트 통합 소비뷰,AD_PERF_DK (광고 3종 1:1 통합),WIDE,GROUP_DIV,그룹구분,VARCHAR,Y,,,그룹구분 ← DGT.GRP_DIV_NM ⚠️[WIDE_AD_COMBINED] 디지털 원천 전용 컬럼이다 — 방송행(AD_SOURCE_TYPE 이 디지털이 아닌 행)은 **NULL 이며 그것은 결측이 아니라 원천 부재**다(위성 완전분할). 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
