테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,DURATION_SEC,"NUMBER(9,0)",Y,,,🔴 광고 초수 ← VIDEO.AD_SEC(TEXT→TRY_TO_NUMBER) [VIDEO 전용] — **현재 값 신뢰 금지(O29)**. 적재값의 스케일이 「초」로 읽으면 맞지 않는다(µs 해석 유력하나 미확정·현업 확인 대기). 원천 HH:MM:SS 형식 행이 캐스팅에서 무성 소실돼 유효 커버리지가 매우 낮다(파싱하면 대부분 회복) — 규모 실측은 이슈원장 §O29. REBRDC NULL 은 결손이 아니라 원천 부재. ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,DAY_DIV,VARCHAR,Y,,,요일구분 평일/주말 ← VIDEO.DAY_DIV_NM [VIDEO 전용] ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,PRG_START_TIME,VARCHAR,Y,,,"프로그램 시작시간 ← VIDEO.PRG_STRT_TIME [VIDEO 전용] 🔴🔴[WIDE_AD_COMBINED] **VIDEO(본방송) 전용이다** — 재방송(REBRDC) 원천에는 이 컬럼이 **아예 없다**(BRONZE `REBRDC_AD_CMPGN_DTLS` 에 시각 컬럼 부재 · 보유 항목은 방송시간·방송월뿐). 따라서 재방송행의 NULL 은 적재 지연이 아니라 **해당 없음**이다(P20 3분류). 시각 기반 분석은 VIDEO 로 스코프하고, 재방송을 포함한 시간대 분석은 TIME_BAND 를 쓸 것. 전용축 판정 근거 = 이슈원장 §429.",
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,CTV_DIV,VARCHAR,Y,,,CTV구분 ← VIDEO.CTV_DIV_NM [VIDEO 전용] ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,BRDC_DIV,VARCHAR,Y,,,방송구분 ← REBRDC.BRDC_DIV_NM [REBRDC 전용] ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,AD_CNT,"NUMBER(38,0)",Y,,,광고횟수 ← VIDEO·REBRDC.AD_CNT (가산) ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,CONV_CALL_CNT,"NUMBER(18,4)",Y,,,전환콜 ← VIDEO.CONV_CALL_CNT [VIDEO 전용]. 코어 INBOUND_CALL(인입콜)과 별개 measure ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,DVLP_MEMBER_CNT,"NUMBER(18,4)",Y,,,개발회원수 ← REBRDC.DVLP_MBER_CNT [REBRDC 전용]. ⚠️O16 이관: 종전에 코어 GA_CONV_MEMBERS 로 혼입돼 있었다(GA 전환이 아니라 재방송 개발실적). ⚠️소수 척도를 유지하는 이유 = 원천에 0.5 단위 값이 실존해 정수 타입으로 내리면 반올림이 총합을 왜곡한다 — 해당 행·왜곡 규모는 이슈원장 §O16. 원천값 보존 우선. ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,DVLP_CNT,"NUMBER(18,4)",Y,,,개발건수 ← REBRDC.DVLP_CNT [REBRDC 전용]. ⚠️O16 이관: 종전 코어 GA_CONV_CNT 로 혼입(GA 전환 아님) ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,BRDC_AD_VIEW_RT_SRC,"NUMBER(18,6)",Y,,,[비가산 N] 대행사 산정 광고시청률 ← VIDEO.AD_VIEW_RT [VIDEO 전용]. base 부재로 DW 재계산 불가 ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것. ⚠️[WIDE_AD_COMBINED] 디지털 위성에 동명 컬럼이 있어 **BRDC_ 접두**를 붙였다 — 이 컬럼은 방송 원천값이다. 디지털 쪽 동명 컬럼과 같은 표에서 비교하지 말 것.,
WIDE_AD_COMBINED,AD_PERF_DK,WIDE,BRDC_CPC_SRC,"NUMBER(18,6)",Y,,,[비가산 N] 대행사 산정 CPC ← VIDEO.CPC(TEXT) [VIDEO 전용]. DW 재계산=AD_COST/CLICKS (DEC-9 대조용) ⚠️[WIDE_AD_COMBINED] 방송 원천 전용 컬럼이다 — 디지털행은 **NULL 이며 결측이 아니라 원천 부재**다. 혼합 집계 전에 AD_SOURCE_TYPE 으로 스코프할 것. ⚠️[WIDE_AD_COMBINED] 디지털 위성에 동명 컬럼이 있어 **BRDC_ 접두**를 붙였다 — 이 컬럼은 방송 원천값이다. 디지털 쪽 동명 컬럼과 같은 표에서 비교하지 말 것.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,AD_PERF_DK,VARCHAR,N,DK,,광고성과 행 식별자(grain) — 코어 WIDE_AD_PERFORMANCE 조인키,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,AD_SOURCE_TYPE,VARCHAR,Y,,,"광고 원천유형. 🔴본 뷰는 **DIGITAL 단일값**이다(위성이 원천유형으로 수직분할되어 있다) — GROUP BY 대상이 아니며, 유형 간 비교는 코어 `WIDE_AD_PERFORMANCE` 에서 한다.",
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,PERF_DATE_SK,"NUMBER(8,0)",N,,,광고 실적일 YYYYMMDD,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,AD_COST,"NUMBER(18,2)",Y,,,[코어] GA 광고비(원),
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,IMPRESSIONS,"NUMBER(38,0)",Y,,,[코어] 노출수 — CTR 분모,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CLICKS,"NUMBER(38,0)",Y,,,[코어] 클릭수 — CTR 분자,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,GA_CONV_MEMBERS,"NUMBER(38,0)",Y,,,[코어] GA전환수(명) — CVR 분자(O16 교정 후 디지털 전용),
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,GA_CONV_CNT,"NUMBER(18,4)",Y,,,[코어] GA전환수(건/VU) — CPA 분모(O16 교정 후 디지털 전용) 🔴[O51-F 실측] 채움이 **부분**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 🔴비율 metric 의 분모로 쓸 때는 분자 커버리지를 먼저 맞출 것 — 분모만 부분이면 조용히 과대계상된다(P18). 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,PAGE_TYPE,VARCHAR,Y,,,페이지유형 🔴[O51-F 실측] 채움이 **극히 일부**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,AD_GROUP_NM,VARCHAR,Y,,,광고그룹명 🔴[O51-F 실측] 채움이 **극히 일부**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,GROUP_DIV,VARCHAR,Y,,,그룹구분 🔴[O51-F 실측] 채움이 **극히 일부**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CREATIVE_TYPE,VARCHAR,Y,,,소재유형(원천 표기) 🔴[O51-F 실측] 채움이 **부분**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,AD_TYPE_NM,VARCHAR,Y,,,광고유형명(대행사 표기). [O51-F BRONZE 실측] 실적재 값 = **하단DA·DA·CPT·BSA·SA·CPM**. 🔴`AD_SOURCE_TYPE`(VIDEO/REBROADCAST/DIGITAL)과 **다른 개념**이다 — 이름이 비슷해 혼용되기 쉽다.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,READ_CNT,"NUMBER(38,0)",Y,,,읽음수 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,MEDIA_POTENTIAL_CUST_CNT,"NUMBER(38,0)",Y,,,매체 잠재고객수 🔴🔴[O51-F 실측] **전건 NULL — 원천 자체가 비어 있다**(`BRONZE_AGENCY.DGT_AD_CMPGN_DTLS.MEDIA_PTNT_CUST_CNT`). 결측이 아니라 **대행사가 항목을 보고하지 않는다**: 0 이나 '해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CRM_DEV_CNT,"NUMBER(18,4)",Y,,,CRM 개발건수,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CTR_SRC,"NUMBER(18,6)",Y,,,CTR(대행사 산정) — 비가산 N. DW 재계산=SUM(CLICKS)/SUM(IMPRESSIONS) 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 🟢DW 재계산은 전건 가능하다 — 집계에는 base 를 쓸 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CVR_SRC,"NUMBER(18,6)",Y,,,CVR(대행사 산정) — 비가산 N. DW 재계산=SUM(GA_CONV_MEMBERS)/SUM(CLICKS) 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 🟢DW 재계산은 전건 가능하다 — 집계에는 base 를 쓸 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CPC_SRC,"NUMBER(18,6)",Y,,,CPC(대행사 산정) — 비가산 N. DW 재계산=SUM(AD_COST)/SUM(CLICKS) 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 🟢DW 재계산은 전건 가능하다 — 집계에는 base 를 쓸 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CPM_SRC,"NUMBER(18,6)",Y,,,CPM(대행사 산정) — 비가산 N. DW 재계산=SUM(AD_COST)/SUM(IMPRESSIONS)*1000 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 🟢DW 재계산은 전건 가능하다 — 집계에는 base 를 쓸 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CPA_SRC,"NUMBER(18,6)",Y,,,CPA(대행사 산정) — 비가산 N. DW 재계산=SUM(AD_COST)/SUM(GA_CONV_CNT) 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. 🟢DW 재계산은 전건 가능하다 — 집계에는 base 를 쓸 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,DEV_UNIT_PRICE_SRC,"NUMBER(18,2)",Y,,,개발단가(대행사 산정) — 비가산 N 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. ⚠️원천 포맷 변경으로 개발건수와 **상호배타**다(AD-3) — 개발단가는 두 컬럼이 기간을 보완하는 관계이며 교차검증 관계가 아니다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,VTR_SRC,"NUMBER(18,6)",Y,,,"VTR(대행사 산정) — 비가산 N, base 부재로 재계산 불가 🔴[O51-F 실측] 채움이 **소수**다. 커버리지를 모르고 비중·순위를 내면 결론이 뒤집힌다. base 가 원천에 없어 DW 재계산도 불가하다. 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,PERF_FULL_DATE,DATE,Y,,,DIM_DATE.FULL_DATE — 실적일 일자,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,PERF_YEAR,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 실적일 년,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,PERF_MONTH,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 실적일 월,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,PERF_QUARTER,"NUMBER(1,0)",Y,,,DIM_DATE.QUARTER — 실적일 분기,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,PERF_IS_HOLIDAY,BOOLEAN,Y,,,"DIM_DATE.IS_HOLIDAY — 실적일 휴일여부 🔴🔴[O51-F 실측] **휴일축이 미주입이다 — 전건 `FALSE`.** `DIM_DATE.IS_HOLIDAY` 에 TRUE 가 하나도 없다. NULL 이 아니라 FALSE 라서 **집계가 성공한 것처럼 보이고**, 「휴일 대비 평일 성과」 질의가 **전건 평일**로 응답된다. ⇒ 이 컬럼으로 휴일 분석을 하지 말 것(기지 **HOL-1** — 공휴일 원천이 전 스키마에 없어 외부 입고 대기). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,CAMPAIGN_NAME,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 🟢대안 = 마케팅캠페인 축(`MKTG_CAMPAIGN_SK`)은 살아 있다(O45) — 광고↔개발 결합은 그 grain 에서 한다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,AD_MEDIA_NAME,VARCHAR,Y,,,"DIM_AD_CREATIVE.MEDIA_NAME — 매체명 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,AD_CREATIVE,VARCHAR,Y,,,"DIM_AD_CREATIVE.CREATIVE — 소재 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_DIGITAL,AD_PERF_DK,WIDE,DEVICE_TYPE,VARCHAR,Y,,,DIM_DEVICE.DEVICE_TYPE — M / PC (디지털은 기기 실존),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_PERF_DK,VARCHAR,N,DK,,광고성과 행 식별자(grain) — 위성 뷰 조인키,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_DATE_SK,"NUMBER(8,0)",N,,,광고 실적일 YYYYMMDD,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_COST,"NUMBER(18,2)",Y,,,광고비(원),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,IMPRESSIONS,"NUMBER(38,0)",Y,,,노출수(디지털 전용),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CLICKS,"NUMBER(38,0)",Y,,,클릭수(디지털 전용),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,INBOUND_CALL,"NUMBER(38,0)",Y,,,인입콜수,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,GA_CONV_MEMBERS,"NUMBER(38,0)",Y,,,GA전환수(명) — 디지털 전용(O16 교정: 재방송 개발실적 제외),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,GA_CONV_CNT,"NUMBER(18,4)",Y,,,GA전환수(건/VU) — 디지털 전용(O16 교정: 재방송 개발실적 제외),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,DAY_OF_WEEK,VARCHAR,Y,,,요일(팩트 degen),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,WEEK_OF_YEAR,"NUMBER(2,0)",Y,,,주차(팩트 degen),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_SOURCE_TYPE,VARCHAR,Y,,,"광고 원천유형 DIGITAL/VIDEO/REBROADCAST — 출처 명시축(팩트 degen, DEC-8)",
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (GA4/AGENCY/GADS),공통감사
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_FULL_DATE,DATE,Y,,,DIM_DATE.FULL_DATE — 실적일 일자,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_YEAR,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 실적일 년,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_MONTH,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 실적일 월,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_QUARTER,"NUMBER(1,0)",Y,,,DIM_DATE.QUARTER — 실적일 분기,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_IS_HOLIDAY,BOOLEAN,Y,,,"DIM_DATE.IS_HOLIDAY — 실적일 휴일여부 🔴🔴[O51-F 실측] **휴일축이 미주입이다 — 전건 `FALSE`.** `DIM_DATE.IS_HOLIDAY` 에 TRUE 가 하나도 없다. NULL 이 아니라 FALSE 라서 **집계가 성공한 것처럼 보이고**, 「휴일 대비 평일 성과」 질의가 **전건 평일**로 응답된다. ⇒ 이 컬럼으로 휴일 분석을 하지 말 것(기지 **HOL-1** — 공휴일 원천이 전 스키마에 없어 외부 입고 대기). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_BK,VARCHAR,Y,BK,,DIM_CAMPAIGN.CAMPAIGN_BK — 캠페인 업무키 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_BRAND,VARCHAR,Y,,,DIM_CAMPAIGN.BRAND — 공통브랜드 (#117) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_PARENT,VARCHAR,Y,,,DIM_CAMPAIGN.PARENT_CAMPAIGN — 공통상위캠페인 (#119) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_NAME,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 (#120) 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_PROMO_METHOD,VARCHAR,Y,,,DIM_CAMPAIGN.PROMO_METHOD — 홍보방법 (#118) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_TYPE,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_TYPE — 캠페인 유형 (#17) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_CREATIVE_BK,VARCHAR,Y,BK,,"DIM_AD_CREATIVE.AD_CREATIVE_BK — 광고소재 업무키 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_MEDIA_NAME,VARCHAR,Y,,,"DIM_AD_CREATIVE.MEDIA_NAME — 매체명 (#11) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_PLATFORM,VARCHAR,Y,,,DIM_AD_CREATIVE.PLATFORM — 플랫폼 (#12) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_PLATFORM_TYPE,VARCHAR,Y,,,DIM_AD_CREATIVE.PLATFORM_TYPE — 플랫폼/매체유형 (#13) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
