# 생성기: scripts/gen_bronze_exposure_audit.py | 러너: scripts/run_bronze_audit_host.py | 감사일: 2026-09-02
# 자동 생성물 — 생성기 scripts/gen_bronze_exposure_audit.py(+러너 scripts/run_bronze_audit_host.py) 재실행으로 갱신. 직접 편집 금지.

원천시스템,BRONZE_테이블,BRONZE_컬럼,데이터타입,판정,신뢰도,비고
CRM,TM_RM_RELATNSP_LETTER_INFO,FRST_RGSTR_ID,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_LETTER_INFO,FRST_REGIST_DE,DATE,제외(PII·본문·메타),—,패턴 매칭 제외(감사 범위 외)
CRM,TM_RM_RELATNSP_LETTER_INFO,EXCEL_SER_NO,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_LETTER_INFO,UNREPLY_RSN_CD,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_LETTER_INFO,LANG_CD,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_LETTER_INFO,ONLINE_INFLOW_CD,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_LETTER_INFO,LETTER_STAT_CD,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_LETTER_INFO,_LOAD_DT,TIMESTAMP_NTZ,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
CRM,TM_RM_RELATNSP_LETTER_INFO,_BATCH_ID,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_MSTR_INFO,RELATNSP_KEY,NUMBER,SILVER까지만,높음,GOLD 미승격
CRM,TM_RM_RELATNSP_MSTR_INFO,SPNSR_NO,TEXT,노출됨(GOLD),중간(스키마만),GOLD 컬럼 존재하나 dbt projection 미확인 — 값 유무 실측 필요(P15)
CRM,TM_RM_RELATNSP_MSTR_INFO,SPNSR_BSNS_NO,NUMBER,노출됨(GOLD),중간(스키마만),GOLD 컬럼 존재하나 dbt projection 미확인 — 값 유무 실측 필요(P15)
CRM,TM_RM_RELATNSP_MSTR_INFO,CHILD_CD,NUMBER,SILVER까지만,높음,GOLD 미승격
CRM,TM_RM_RELATNSP_MSTR_INFO,RELATNSP_STRT_DE,DATE,SILVER까지만,높음,GOLD 미승격
CRM,TM_RM_RELATNSP_MSTR_INFO,RELATNSP_DSCNTC_DE,DATE,SILVER까지만,높음,GOLD 미승격
CRM,TM_RM_RELATNSP_MSTR_INFO,RELATNSP_DSCNTC_YN,TEXT,SILVER까지만,높음,GOLD 미승격
CRM,TM_RM_RELATNSP_MSTR_INFO,RELATNSP_DSCNTC_RSN_CD,NUMBER,SILVER까지만,높음,GOLD 미승격
CRM,TM_RM_RELATNSP_MSTR_INFO,FRST_RGSTR_ID,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
CRM,TM_RM_RELATNSP_MSTR_INFO,FRST_REGIST_DE,DATE,제외(PII·본문·메타),—,패턴 매칭 제외(감사 범위 외)
CRM,TM_RM_RELATNSP_MSTR_INFO,MBER_NO,TEXT,SILVER까지만,높음,GOLD 미승격
CRM,TM_RM_RELATNSP_MSTR_INFO,_LOAD_DT,TIMESTAMP_NTZ,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
CRM,TM_RM_RELATNSP_MSTR_INFO,_BATCH_ID,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,BDGT_ACMSLT_LEDGER,YEAR,TEXT,대체노출(파생),높음,DATE 파생(YEAR(AD_DATE)) 로 대체 — 텍스트 파싱 금지 원칙
ERP,BDGT_ACMSLT_LEDGER,INCOME_EXPS_DIV_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,BDGT_PRCD_NM,TEXT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,BDGT_UNIT_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,JANG_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,KWAN_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,HANG_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,MOK_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,DTL_ITEM_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,SUBDTL_ITEM_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,FUND_SOURCE_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,BDGT_ITEM_NM,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,BDGT_ACMSLT_LEDGER,DVLP_INBOUND_PATH,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,BDGT_ACMSLT_LEDGER,DIRECT_MNYRS_YN_1,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,BDGT_ACMSLT_LEDGER,DIRECT_MNYRS_YN_2,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_TOT_AMT,NUMBER,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_TOT_AMT,NUMBER,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_TOT_AMT,NUMBER,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,EXEC_TOT_AMT,NUMBER,SILVER까지만,높음,GOLD 미승격
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_1,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_1,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_1,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_1,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_2,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_2,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_2,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_2,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_3,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_3,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_3,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_3,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_4,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_4,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_4,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_4,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_5,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_5,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_5,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_5,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_6,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_6,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_6,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_6,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_7,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_7,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_7,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_7,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_8,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_8,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_8,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_8,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_9,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_9,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_9,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_9,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_10,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_10,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_10,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_10,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_11,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_11,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_11,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_11,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,YEAR_BDGT_AMT_12,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,CHN_BDGT_AMT_12,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,ADJ_BDGT_AMT_12,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,BDGT_ACMSLT_LEDGER,EXEC_AMT_12,NUMBER,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
ERP,EXPENSE_RESOLUTION,YEAR,TEXT,대체노출(파생),높음,DATE 파생(YEAR(AD_DATE)) 로 대체 — 텍스트 파싱 금지 원칙
ERP,EXPENSE_RESOLUTION,WRITE_DATE,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,RESOLUTION_NO,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,RESOLUTION_DEPT_NM,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,EXPS_RESOLUTION_NM,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,SOURCE_DIV_NM,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,SOURCE_NO,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,BDGT_UNIT_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,EXPENSE_RESOLUTION,MOK_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,EXPENSE_RESOLUTION,DTL_ITEM_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,EXPENSE_RESOLUTION,SUBDTL_ITEM_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,EXPENSE_RESOLUTION,FUND_SOURCE_NM,TEXT,SILVER까지만,높음,GOLD 미승격
ERP,EXPENSE_RESOLUTION,BDGT_ITEM_NM,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,DESCRIPTIONVARCHAR,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,SUM_AMT,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
ERP,EXPENSE_RESOLUTION,CONTENTS_DELIMITER,TEXT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
